timestamp,mac_hash,rssi,gps_fix,lat,lon
2026-02-13 21:40:07,44136689aab63246,-96,1,17.45612,78.41741
2026-02-13 21:40:08,d9b2fbc49f93bf04,-95,1,17.45612,78.41741
2026-02-13 21:40:18,dad5f1e6335fe66b,-76,1,17.45610,78.41741
2026-02-13 21:40:18,b6b9ab29eea1ca96,-86,1,17.45610,78.41741
2026-02-13 21:40:21,d9b2fbc49f93bf04,-94,1,17.45611,78.41742
2026-02-13 21:40:23,dad5f1e6335fe66b,-75,1,17.45611,78.41742
2026-02-13 21:40:29,dad5f1e6335fe66b,-68,1,17.45612,78.41741
2026-02-13 21:40:30,d9b2fbc49f93bf04,-96,1,17.45612,78.41741
2026-02-13 21:40:35,d9b2fbc49f93bf04,-95,1,17.45611,78.41744
2026-02-13 21:40:36,dad5f1e6335fe66b,-66,1,17.45611,78.41744
2026-02-13 21:40:39,89701869d043c35c,-48,1,17.45611,78.41743
2026-02-13 21:40:40,e162ddc008027d02,-95,1,17.45611,78.41743
2026-02-13 21:40:40,dad5f1e6335fe66b,-69,1,17.45611,78.41743
2026-02-13 21:40:42,89701869d043c35c,-48,1,17.45611,78.41744
2026-02-13 21:40:42,d9b2fbc49f93bf04,-94,1,17.45611,78.41744
2026-02-13 21:40:45,c5a59d055f02a72f,-89,1,17.45611,78.41743
2026-02-13 21:40:55,85f0308df0dffa01,-96,1,17.45611,78.41746
2026-02-13 21:40:57,d9b2fbc49f93bf04,-95,1,17.45611,78.41746
2026-02-13 21:41:08,c5a59d055f02a72f,-90,1,17.45609,78.41749
2026-02-13 21:41:14,89701869d043c35c,-51,1,17.45610,78.41747
2026-02-13 21:41:17,d9b2fbc49f93bf04,-96,1,17.45611,78.41745
2026-02-13 21:41:20,d9b2fbc49f93bf04,-96,1,17.45611,78.41746
2026-02-13 21:41:30,c5a59d055f02a72f,-90,1,17.45612,78.41747
2026-02-13 21:41:31,d9b2fbc49f93bf04,-95,1,17.45612,78.41747
2026-02-13 21:41:34,d9b2fbc49f93bf04,-96,1,17.45613,78.41747
2026-02-13 21:41:36,d9b2fbc49f93bf04,-95,1,17.45613,78.41747
2026-02-13 21:41:39,d9b2fbc49f93bf04,-97,1,17.45614,78.41746
2026-02-13 21:41:42,d9b2fbc49f93bf04,-92,1,17.45615,78.41746
2026-02-13 21:41:43,949eff93dd9c4e23,-95,1,17.45615,78.41746
2026-02-13 21:41:46,d9b2fbc49f93bf04,-94,1,17.45613,78.41748
2026-02-13 21:41:53,89701869d043c35c,-50,1,17.45615,78.41744
2026-02-13 21:41:54,6ffaf6a33b8debad,-88,1,17.45615,78.41744
2026-02-13 21:41:56,d9b2fbc49f93bf04,-96,1,17.45614,78.41745
2026-02-13 21:41:58,68309611d7b1231e,-53,1,17.45614,78.41745
2026-02-13 21:41:59,c5a59d055f02a72f,-96,1,17.45614,78.41745
2026-02-13 21:41:59,d9b2fbc49f93bf04,-94,1,17.45614,78.41745
2026-02-13 21:42:00,89701869d043c35c,-58,1,17.45614,78.41745
2026-02-13 21:42:03,89701869d043c35c,-48,1,17.45613,78.41745
2026-02-13 21:42:03,68309611d7b1231e,-63,1,17.45613,78.41745
2026-02-13 21:42:13,89701869d043c35c,-48,1,17.45614,78.41743
2026-02-13 21:42:19,d9b2fbc49f93bf04,-95,1,17.45614,78.41744
2026-02-13 21:42:19,68309611d7b1231e,-70,1,17.45614,78.41744
2026-02-13 21:42:20,89701869d043c35c,-48,1,17.45615,78.41746
2026-02-13 21:42:22,c5a59d055f02a72f,-88,1,17.45615,78.41745
2026-02-13 21:42:24,d9b2fbc49f93bf04,-96,1,17.45615,78.41745
2026-02-13 21:42:35,d9b2fbc49f93bf04,-92,1,17.45613,78.41745
2026-02-13 21:42:37,ba27b5defeb1624c,-94,1,17.45612,78.41746
2026-02-13 21:42:38,89701869d043c35c,-48,1,17.45612,78.41746
2026-02-13 21:42:41,89701869d043c35c,-48,1,17.45613,78.41746
2026-02-13 21:42:46,c5a59d055f02a72f,-95,1,17.45613,78.41747
2026-02-13 21:42:48,89701869d043c35c,-49,1,17.45613,78.41747
2026-02-13 21:42:52,c5a59d055f02a72f,-89,1,17.45614,78.41746
2026-02-13 21:42:55,d9b2fbc49f93bf04,-94,1,17.45614,78.41746
2026-02-13 21:43:02,89701869d043c35c,-48,1,17.45614,78.41746
2026-02-13 21:43:05,c5a59d055f02a72f,-91,1,17.45613,78.41745
2026-02-13 21:43:05,be789cb62bd1f06f,-99,1,17.45613,78.41745
2026-02-13 21:43:05,72446d4cf696c7c2,-95,1,17.45613,78.41745
2026-02-13 21:43:07,c5a59d055f02a72f,-93,1,17.45613,78.41746
2026-02-13 21:43:09,89701869d043c35c,-49,1,17.45613,78.41745
2026-02-13 21:43:11,d9b2fbc49f93bf04,-94,1,17.45613,78.41745
2026-02-13 21:43:13,d9b2fbc49f93bf04,-94,1,17.45614,78.41744
2026-02-13 21:43:20,d9b2fbc49f93bf04,-94,1,17.45614,78.41743
2026-02-13 21:43:31,c5a59d055f02a72f,-89,1,17.45616,78.41742
2026-02-13 21:43:33,a9cbed26b79c2b52,-92,1,17.45617,78.41742
2026-02-13 21:43:37,89701869d043c35c,-49,1,17.45618,78.41742
2026-02-13 21:43:38,d9b2fbc49f93bf04,-93,1,17.45618,78.41742
2026-02-13 21:43:41,89701869d043c35c,-58,1,17.45617,78.41743
2026-02-13 21:43:48,c5a59d055f02a72f,-87,1,17.45617,78.41743
2026-02-13 21:43:50,d9b2fbc49f93bf04,-92,1,17.45617,78.41743
2026-02-13 21:43:52,89701869d043c35c,-58,1,17.45617,78.41743
2026-02-13 21:43:55,d9b2fbc49f93bf04,-92,1,17.45616,78.41743
2026-02-13 21:44:04,d9b2fbc49f93bf04,-93,1,17.45614,78.41744
2026-02-13 21:44:13,d9b2fbc49f93bf04,-93,1,17.45614,78.41742
2026-02-13 21:44:19,89701869d043c35c,-49,1,17.45614,78.41743
2026-02-13 21:44:21,c5a59d055f02a72f,-87,1,17.45614,78.41743
2026-02-13 21:44:28,c5a59d055f02a72f,-87,1,17.45612,78.41744
2026-02-13 21:44:34,d9b2fbc49f93bf04,-93,1,17.45612,78.41742
2026-02-13 21:44:38,6959b773de9e6fa2,-93,1,17.45611,78.41742
2026-02-13 21:44:38,c5a59d055f02a72f,-93,1,17.45611,78.41742
2026-02-13 21:44:43,6959b773de9e6fa2,-93,1,17.45611,78.41743
2026-02-13 21:44:44,89701869d043c35c,-49,1,17.45611,78.41743
2026-02-13 21:44:48,d9b2fbc49f93bf04,-92,1,17.45611,78.41744
2026-02-13 21:44:58,89701869d043c35c,-52,1,17.45611,78.41745
2026-02-13 21:45:02,89701869d043c35c,-51,1,17.45613,78.41743
2026-02-13 21:45:09,d9b2fbc49f93bf04,-93,1,17.45612,78.41742
2026-02-13 21:45:12,89701869d043c35c,-57,1,17.45612,78.41743
2026-02-13 21:45:20,d9b2fbc49f93bf04,-91,1,17.45611,78.41745
2026-02-13 21:45:27,d9b2fbc49f93bf04,-92,1,17.45611,78.41745
2026-02-13 21:45:33,d9b2fbc49f93bf04,-93,1,17.45612,78.41745
2026-02-13 21:45:43,89701869d043c35c,-49,1,17.45608,78.41743
2026-02-13 21:45:44,d9b2fbc49f93bf04,-94,1,17.45608,78.41743
2026-02-13 21:45:50,89701869d043c35c,-50,1,17.45607,78.41744
2026-02-13 21:45:54,d9b2fbc49f93bf04,-94,1,17.45607,78.41743
2026-02-13 21:45:59,12debd7f0b02e2d0,-94,1,17.45608,78.41741
2026-02-13 21:46:00,5d0262dc69860b2d,-95,1,17.45608,78.41741
2026-02-13 21:46:02,d9b2fbc49f93bf04,-93,1,17.45609,78.41742
2026-02-13 21:46:04,89701869d043c35c,-49,1,17.45609,78.41742
2026-02-13 21:46:05,5d0262dc69860b2d,-90,1,17.45609,78.41742
2026-02-13 21:46:09,d9b2fbc49f93bf04,-94,1,17.45611,78.41744
2026-02-13 21:46:11,12debd7f0b02e2d0,-95,1,17.45611,78.41744
2026-02-13 21:46:12,d9b2fbc49f93bf04,-93,1,17.45610,78.41744
2026-02-13 21:46:15,89701869d043c35c,-50,1,17.45610,78.41744
2026-02-13 21:46:22,89701869d043c35c,-52,1,17.45608,78.41742
2026-02-13 21:46:28,c5a59d055f02a72f,-93,1,17.45609,78.41742
2026-02-13 21:46:30,c5a59d055f02a72f,-86,1,17.45608,78.41741
2026-02-13 21:46:35,c5a59d055f02a72f,-91,1,17.45607,78.41742
2026-02-13 21:46:40,89701869d043c35c,-50,1,17.45607,78.41743
2026-02-13 21:46:40,f58ddbf512c94416,-90,1,17.45607,78.41743
2026-02-13 21:46:40,d9b2fbc49f93bf04,-92,1,17.45607,78.41743
2026-02-13 21:46:44,c5a59d055f02a72f,-88,1,17.45607,78.41742
2026-02-13 21:46:50,89701869d043c35c,-49,1,17.45605,78.41740
2026-02-13 21:47:01,89701869d043c35c,-50,1,17.45606,78.41743
2026-02-13 21:47:01,d9b2fbc49f93bf04,-94,1,17.45606,78.41743
2026-02-13 21:47:04,89701869d043c35c,-50,1,17.45606,78.41744
2026-02-13 21:47:21,093cb747c33a4bdc,-94,1,17.45609,78.41745
2026-02-13 21:47:22,d9b2fbc49f93bf04,-95,1,17.45609,78.41745
2026-02-13 21:47:22,013b2b6fe1830fea,-63,1,17.45609,78.41745
2026-02-13 21:47:25,013b2b6fe1830fea,-69,1,17.45610,78.41746
2026-02-13 21:47:32,c863afbda0152496,-94,1,17.45611,78.41747
2026-02-13 21:47:33,013b2b6fe1830fea,-66,1,17.45611,78.41747
2026-02-13 21:47:33,44d78dd4c7f28583,-90,1,17.45611,78.41747
2026-02-13 21:47:36,89701869d043c35c,-49,1,17.45611,78.41747
2026-02-13 21:47:36,d9b2fbc49f93bf04,-93,1,17.45612,78.41748
2026-02-13 21:47:39,89701869d043c35c,-49,1,17.45612,78.41748
2026-02-13 21:47:40,093cb747c33a4bdc,-91,1,17.45612,78.41748
2026-02-13 21:47:43,d9b2fbc49f93bf04,-94,1,17.45612,78.41748
2026-02-13 21:47:50,89701869d043c35c,-49,1,17.45612,78.41749
2026-02-13 21:47:50,013b2b6fe1830fea,-62,1,17.45611,78.41749
2026-02-13 21:47:53,89701869d043c35c,-49,1,17.45611,78.41749
2026-02-13 21:48:00,89701869d043c35c,-50,1,17.45609,78.41748
2026-02-13 21:48:08,c5a59d055f02a72f,-88,1,17.45612,78.41750
2026-02-13 21:48:10,d9b2fbc49f93bf04,-96,1,17.45612,78.41750
2026-02-13 21:48:11,89701869d043c35c,-53,1,17.45612,78.41749
2026-02-13 21:48:19,d9b2fbc49f93bf04,-95,1,17.45612,78.41750
2026-02-13 21:48:19,013b2b6fe1830fea,-63,1,17.45612,78.41750
2026-02-13 21:48:21,c5a59d055f02a72f,-91,1,17.45612,78.41750
2026-02-13 21:48:22,d9b2fbc49f93bf04,-94,1,17.45613,78.41750
2026-02-13 21:48:25,89701869d043c35c,-50,1,17.45613,78.41751
2026-02-13 21:48:25,013b2b6fe1830fea,-63,1,17.45613,78.41751
2026-02-13 21:48:27,d9b2fbc49f93bf04,-97,1,17.45613,78.41751
2026-02-13 21:48:28,89701869d043c35c,-49,1,17.45613,78.41752
2026-02-13 21:48:28,c5a59d055f02a72f,-90,1,17.45613,78.41752
2026-02-13 21:48:31,d9b2fbc49f93bf04,-96,1,17.45613,78.41754
2026-02-13 21:48:32,013b2b6fe1830fea,-68,1,17.45613,78.41754
2026-02-13 21:48:35,89701869d043c35c,-52,1,17.45613,78.41754
2026-02-13 21:48:39,12debd7f0b02e2d0,-95,1,17.45613,78.41753
2026-02-13 21:48:42,89701869d043c35c,-49,1,17.45613,78.41754
2026-02-13 21:48:49,d9b2fbc49f93bf04,-97,1,17.45613,78.41751
2026-02-13 21:48:51,d9b2fbc49f93bf04,-95,1,17.45613,78.41751
2026-02-13 21:48:53,013b2b6fe1830fea,-61,1,17.45612,78.41751
2026-02-13 21:48:56,d9b2fbc49f93bf04,-96,1,17.45613,78.41751
2026-02-13 21:48:59,c5a59d055f02a72f,-92,1,17.45613,78.41752
2026-02-13 21:48:59,d9b2fbc49f93bf04,-95,1,17.45613,78.41752
2026-02-13 21:49:00,89701869d043c35c,-49,1,17.45613,78.41752
2026-02-13 21:49:03,89701869d043c35c,-49,1,17.45613,78.41753
2026-02-13 21:49:05,013b2b6fe1830fea,-61,1,17.45613,78.41753
2026-02-13 21:49:07,89701869d043c35c,-49,1,17.45615,78.41752
2026-02-13 21:49:10,89701869d043c35c,-49,1,17.45616,78.41752
2026-02-13 21:49:10,d9b2fbc49f93bf04,-96,1,17.45616,78.41752
2026-02-13 21:49:17,03992d76f598c8ba,-97,1,17.45615,78.41753
2026-02-13 21:49:17,013b2b6fe1830fea,-64,1,17.45615,78.41753
2026-02-13 21:49:18,12debd7f0b02e2d0,-92,1,17.45615,78.41753
2026-02-13 21:49:21,89701869d043c35c,-51,1,17.45615,78.41753
2026-02-13 21:49:22,013b2b6fe1830fea,-66,1,17.45614,78.41755
2026-02-13 21:49:25,013b2b6fe1830fea,-62,1,17.45614,78.41755
2026-02-13 21:49:27,d9b2fbc49f93bf04,-96,1,17.45615,78.41755
2026-02-13 21:49:31,d9b2fbc49f93bf04,-96,1,17.45616,78.41756
2026-02-13 21:49:35,013b2b6fe1830fea,-62,1,17.45617,78.41755
2026-02-13 21:49:37,d9b2fbc49f93bf04,-95,1,17.45617,78.41755
2026-02-13 21:49:40,013b2b6fe1830fea,-65,1,17.45617,78.41753
2026-02-13 21:49:42,89701869d043c35c,-56,1,17.45617,78.41753
2026-02-13 21:49:42,013b2b6fe1830fea,-61,1,17.45617,78.41753
2026-02-13 21:49:45,d9b2fbc49f93bf04,-98,1,17.45616,78.41753
2026-02-13 21:49:48,12debd7f0b02e2d0,-93,1,17.45617,78.41753
2026-02-13 21:49:49,013b2b6fe1830fea,-65,1,17.45617,78.41752
2026-02-13 21:49:52,89701869d043c35c,-49,1,17.45617,78.41752
2026-02-13 21:49:55,c5a59d055f02a72f,-88,1,17.45616,78.41752
2026-02-13 21:50:03,89701869d043c35c,-49,1,17.45615,78.41753
2026-02-13 21:50:09,bf3aee00970440b7,-94,1,17.45616,78.41751
2026-02-13 21:50:10,9ea352dbd706efaa,-63,1,17.45616,78.41752
2026-02-13 21:50:11,12debd7f0b02e2d0,-96,1,17.45616,78.41752
2026-02-13 21:50:13,78c0064714561777,-94,1,17.45616,78.41752
2026-02-13 21:50:20,d9b2fbc49f93bf04,-96,1,17.45616,78.41751
2026-02-13 21:50:20,89701869d043c35c,-48,1,17.45615,78.41751
2026-02-13 21:50:25,9ea352dbd706efaa,-61,1,17.45615,78.41750
2026-02-13 21:50:30,d9b2fbc49f93bf04,-97,1,17.45614,78.41751
2026-02-13 21:50:35,1917a7ba4959efbf,-93,1,17.45614,78.41751
2026-02-13 21:50:37,d9b2fbc49f93bf04,-96,1,17.45614,78.41751
2026-02-13 21:50:39,9ea352dbd706efaa,-61,1,17.45614,78.41751
2026-02-13 21:50:44,d9b2fbc49f93bf04,-95,1,17.45614,78.41749
2026-02-13 21:50:49,9ea352dbd706efaa,-63,1,17.45614,78.41749
2026-02-13 21:50:56,d59efacb438bb606,-94,1,17.45614,78.41750
2026-02-13 21:50:58,c64c9319208ec482,-92,1,17.45614,78.41750
2026-02-13 21:51:02,9ea352dbd706efaa,-60,1,17.45614,78.41750
2026-02-13 21:51:03,c5a59d055f02a72f,-94,1,17.45614,78.41750
2026-02-13 21:51:05,d9b2fbc49f93bf04,-97,1,17.45615,78.41750
2026-02-13 21:51:07,9ea352dbd706efaa,-62,1,17.45615,78.41750
2026-02-13 21:51:09,89701869d043c35c,-48,1,17.45615,78.41750
2026-02-13 21:51:13,89701869d043c35c,-48,1,17.45615,78.41751
2026-02-13 21:51:14,9ea352dbd706efaa,-59,1,17.45615,78.41751
2026-02-13 21:51:15,57e201418817739c,-95,1,17.45614,78.41751
2026-02-13 21:51:16,89701869d043c35c,-49,1,17.45614,78.41751
2026-02-13 21:51:20,89701869d043c35c,-49,1,17.45614,78.41748
2026-02-13 21:51:23,89701869d043c35c,-48,1,17.45615,78.41747
2026-02-13 21:51:25,9ea352dbd706efaa,-66,1,17.45615,78.41747
2026-02-13 21:51:28,9ea352dbd706efaa,-65,1,17.45615,78.41748
2026-02-13 21:51:34,d9b2fbc49f93bf04,-96,1,17.45615,78.41748
2026-02-13 21:51:34,c5a59d055f02a72f,-91,1,17.45615,78.41748
2026-02-13 21:51:43,9ea352dbd706efaa,-62,1,17.45614,78.41749
2026-02-13 21:51:46,d9b2fbc49f93bf04,-95,1,17.45613,78.41750
2026-02-13 21:51:48,9ea352dbd706efaa,-63,1,17.45613,78.41750
2026-02-13 21:51:58,d9b2fbc49f93bf04,-95,1,17.45613,78.41751
2026-02-13 21:51:58,9ea352dbd706efaa,-63,1,17.45613,78.41751
2026-02-13 21:52:05,89701869d043c35c,-48,1,17.45613,78.41749
2026-02-13 21:52:16,d9b2fbc49f93bf04,-93,1,17.45615,78.41751
2026-02-13 21:52:19,89701869d043c35c,-48,1,17.45615,78.41749
2026-02-13 21:52:23,89701869d043c35c,-48,1,17.45615,78.41749
2026-02-13 21:52:30,89701869d043c35c,-48,1,17.45617,78.41746
2026-02-13 21:52:30,d9b2fbc49f93bf04,-94,1,17.45617,78.41746
2026-02-13 21:52:33,89701869d043c35c,-48,1,17.45617,78.41745
2026-02-13 21:52:33,11dbed90ec2b0c9f,-100,1,17.45617,78.41745
2026-02-13 21:52:33,d9b2fbc49f93bf04,-92,1,17.45617,78.41745
2026-02-13 21:52:36,c5a59d055f02a72f,-92,1,17.45617,78.41745
2026-02-13 21:52:37,89701869d043c35c,-50,1,17.45617,78.41745
2026-02-13 21:52:37,d9b2fbc49f93bf04,-93,1,17.45617,78.41745
2026-02-13 21:52:40,89701869d043c35c,-51,1,17.45617,78.41745
2026-02-13 21:52:44,89701869d043c35c,-49,1,17.45616,78.41745
2026-02-13 21:52:45,d9b2fbc49f93bf04,-93,1,17.45616,78.41745
2026-02-13 21:52:47,89701869d043c35c,-50,1,17.45616,78.41745
2026-02-13 21:52:52,d9b2fbc49f93bf04,-94,1,17.45615,78.41746
2026-02-13 21:52:55,c5a59d055f02a72f,-91,1,17.45616,78.41746
2026-02-13 21:52:58,89701869d043c35c,-49,1,17.45616,78.41747
2026-02-13 21:52:58,c5a59d055f02a72f,-91,1,17.45616,78.41747
2026-02-13 21:53:08,89701869d043c35c,-49,1,17.45616,78.41746
2026-02-13 21:53:11,6959b773de9e6fa2,-96,1,17.45616,78.41747
2026-02-13 21:53:11,c5a59d055f02a72f,-91,1,17.45616,78.41747
2026-02-13 21:53:15,89701869d043c35c,-48,1,17.45616,78.41747
2026-02-13 21:53:27,d9b2fbc49f93bf04,-93,1,17.45616,78.41746
2026-02-13 21:53:29,03f175d7f365f037,-67,1,17.45616,78.41746
2026-02-13 21:53:37,03f175d7f365f037,-60,1,17.45616,78.41746
2026-02-13 21:53:42,4b52006a26e78ffd,-86,1,17.45616,78.41744
2026-02-13 21:53:44,d9b2fbc49f93bf04,-94,1,17.45616,78.41744
2026-02-13 21:53:44,03f175d7f365f037,-70,1,17.45616,78.41744
2026-02-13 21:53:46,d1d760ffde354bd0,-95,1,17.45616,78.41743
2026-02-13 21:53:50,89701869d043c35c,-48,1,17.45615,78.41746
2026-02-13 21:53:51,d9b2fbc49f93bf04,-95,1,17.45615,78.41746
2026-02-13 21:53:54,89701869d043c35c,-57,1,17.45616,78.41745
2026-02-13 21:53:57,c5a59d055f02a72f,-91,1,17.45616,78.41745
2026-02-13 21:54:01,89701869d043c35c,-48,1,17.45615,78.41744
2026-02-13 21:54:02,d9b2fbc49f93bf04,-94,1,17.45615,78.41746
2026-02-13 21:54:04,89701869d043c35c,-48,1,17.45615,78.41746
2026-02-13 21:54:08,d9b2fbc49f93bf04,-95,1,17.45615,78.41745
2026-02-13 21:54:13,d9b2fbc49f93bf04,-97,1,17.45615,78.41745
2026-02-13 21:54:18,c5a59d055f02a72f,-91,1,17.45614,78.41745
2026-02-13 21:54:19,d9b2fbc49f93bf04,-96,1,17.45614,78.41745
2026-02-13 21:54:22,89701869d043c35c,-48,1,17.45615,78.41745
2026-02-13 21:54:22,03f175d7f365f037,-73,1,17.45615,78.41745
2026-02-13 21:54:25,c5a59d055f02a72f,-89,1,17.45615,78.41745
2026-02-13 21:54:29,89701869d043c35c,-48,1,17.45615,78.41743
2026-02-13 21:54:29,d9b2fbc49f93bf04,-93,1,17.45615,78.41743
2026-02-13 21:54:33,c5a59d055f02a72f,-92,1,17.45615,78.41743
2026-02-13 21:54:36,89701869d043c35c,-48,1,17.45615,78.41743
2026-02-13 21:54:38,03f175d7f365f037,-71,1,17.45615,78.41743
2026-02-13 21:54:39,89701869d043c35c,-48,1,17.45616,78.41743
2026-02-13 21:54:46,c5a59d055f02a72f,-92,1,17.45617,78.41740
2026-02-13 21:54:46,c5a59d055f02a72f,-88,1,17.45617,78.41740
2026-02-13 21:54:47,03f175d7f365f037,-70,1,17.45617,78.41740
2026-02-13 21:54:53,89701869d043c35c,-48,1,17.45615,78.41744
2026-02-13 21:54:54,093cb747c33a4bdc,-93,1,17.45615,78.41744
2026-02-13 21:54:57,89701869d043c35c,-48,1,17.45615,78.41744
2026-02-13 21:55:00,89701869d043c35c,-58,1,17.45616,78.41743
2026-02-13 21:55:01,03f175d7f365f037,-73,1,17.45616,78.41743
2026-02-13 21:55:01,c5a59d055f02a72f,-89,1,17.45616,78.41743
2026-02-13 21:55:01,d9b2fbc49f93bf04,-92,1,17.45616,78.41743
2026-02-13 21:55:04,89701869d043c35c,-48,1,17.45616,78.41744
2026-02-13 21:55:04,d9b2fbc49f93bf04,-92,1,17.45616,78.41744
2026-02-13 21:55:08,03f175d7f365f037,-72,1,17.45615,78.41746
2026-02-13 21:55:09,0e0b8c90eb96904f,-98,1,17.45615,78.41746
2026-02-13 21:55:11,d9b2fbc49f93bf04,-93,1,17.45613,78.41748
2026-02-13 21:55:14,025502127ad49f38,-97,1,17.45612,78.41751
2026-02-13 21:55:15,03f175d7f365f037,-71,1,17.45612,78.41751
2026-02-13 21:55:18,89701869d043c35c,-57,1,17.45613,78.41750
2026-02-13 21:55:21,03f175d7f365f037,-70,1,17.45613,78.41751
2026-02-13 21:55:25,89701869d043c35c,-48,1,17.45612,78.41750
2026-02-13 21:55:27,03f175d7f365f037,-67,1,17.45614,78.41748
2026-02-13 21:55:28,89701869d043c35c,-48,1,17.45614,78.41748
2026-02-13 21:55:29,03f175d7f365f037,-75,1,17.45614,78.41748
2026-02-13 21:55:32,03f175d7f365f037,-70,1,17.45614,78.41747
2026-02-13 21:55:36,d9b2fbc49f93bf04,-94,1,17.45613,78.41747
2026-02-13 21:55:36,c5a59d055f02a72f,-94,1,17.45613,78.41747
2026-02-13 21:55:39,d9b2fbc49f93bf04,-94,1,17.45613,78.41747
2026-02-13 21:55:49,c5a59d055f02a72f,-92,1,17.45613,78.41744
2026-02-13 21:55:49,03f175d7f365f037,-78,1,17.45613,78.41744
2026-02-13 21:55:56,89701869d043c35c,-47,1,17.45613,78.41745
2026-02-13 21:56:00,d9b2fbc49f93bf04,-95,1,17.45614,78.41744
2026-02-13 21:56:03,89701869d043c35c,-47,1,17.45614,78.41744
2026-02-13 21:56:07,89701869d043c35c,-48,1,17.45615,78.41746
2026-02-13 21:56:10,d1d760ffde354bd0,-91,1,17.45615,78.41744
2026-02-13 21:56:10,89701869d043c35c,-48,1,17.45615,78.41744
2026-02-13 21:56:14,d9b2fbc49f93bf04,-93,1,17.45614,78.41745
2026-02-13 21:56:21,d9b2fbc49f93bf04,-94,1,17.45615,78.41743
2026-02-13 21:56:24,89701869d043c35c,-47,1,17.45614,78.41745
2026-02-13 21:56:25,03f175d7f365f037,-69,1,17.45614,78.41745
2026-02-13 21:56:28,89701869d043c35c,-47,1,17.45613,78.41745
2026-02-13 21:56:31,89701869d043c35c,-50,1,17.45614,78.41746
2026-02-13 21:56:33,d9b2fbc49f93bf04,-97,1,17.45614,78.41746
2026-02-13 21:56:35,d9b2fbc49f93bf04,-95,1,17.45613,78.41746
2026-02-13 21:56:36,03f175d7f365f037,-67,1,17.45613,78.41746
2026-02-13 21:56:38,d9b2fbc49f93bf04,-93,1,17.45614,78.41746
2026-02-13 21:56:39,03f175d7f365f037,-70,1,17.45614,78.41746
2026-02-13 21:56:49,d9b2fbc49f93bf04,-96,1,17.45614,78.41749
2026-02-13 21:56:49,03f175d7f365f037,-71,1,17.45614,78.41749
2026-02-13 21:56:52,89701869d043c35c,-46,1,17.45615,78.41748
2026-02-13 21:56:53,d9b2fbc49f93bf04,-93,1,17.45615,78.41748
2026-02-13 21:56:59,89701869d043c35c,-47,1,17.45616,78.41746
2026-02-13 21:57:03,89701869d043c35c,-50,1,17.45616,78.41747
2026-02-13 21:57:03,03f175d7f365f037,-68,1,17.45616,78.41747
2026-02-13 21:57:06,89701869d043c35c,-48,1,17.45616,78.41746
2026-02-13 21:57:10,d9b2fbc49f93bf04,-93,1,17.45617,78.41746
2026-02-13 21:57:17,89701869d043c35c,-47,1,17.45616,78.41747
2026-02-13 21:57:20,89701869d043c35c,-47,1,17.45614,78.41748
2026-02-13 21:57:38,89701869d043c35c,-48,1,17.45615,78.41747
2026-02-13 21:57:42,d9b2fbc49f93bf04,-94,1,17.45615,78.41746
2026-02-13 21:57:45,d9b2fbc49f93bf04,-93,1,17.45615,78.41747
2026-02-13 21:57:48,c5a59d055f02a72f,-91,1,17.45614,78.41748
2026-02-13 21:57:50,d9b2fbc49f93bf04,-92,1,17.45614,78.41748
2026-02-13 21:57:52,c5a59d055f02a72f,-89,1,17.45613,78.41748
2026-02-13 21:57:56,c5a59d055f02a72f,-91,1,17.45614,78.41749
2026-02-13 21:57:59,89701869d043c35c,-48,1,17.45613,78.41749
2026-02-13 21:58:02,89701869d043c35c,-48,1,17.45613,78.41749
2026-02-13 21:58:02,c5a59d055f02a72f,-92,1,17.45613,78.41749
2026-02-13 21:58:09,89701869d043c35c,-48,1,17.45613,78.41751
2026-02-13 21:58:13,d205c62d10ba6ff5,-58,1,17.45614,78.41751
2026-02-13 21:58:20,89701869d043c35c,-47,1,17.45614,78.41748
2026-02-13 21:58:20,d9b2fbc49f93bf04,-94,1,17.45614,78.41748
2026-02-13 21:58:23,89701869d043c35c,-47,1,17.45614,78.41748
2026-02-13 21:58:24,d9b2fbc49f93bf04,-93,1,17.45614,78.41748
2026-02-13 21:58:27,89701869d043c35c,-47,1,17.45613,78.41749
2026-02-13 21:58:36,c5a59d055f02a72f,-89,1,17.45610,78.41751
2026-02-13 21:58:41,89701869d043c35c,-47,1,17.45610,78.41751
2026-02-13 21:58:42,d9b2fbc49f93bf04,-93,1,17.45610,78.41753
2026-02-13 21:58:44,89701869d043c35c,-48,1,17.45610,78.41753
2026-02-13 21:58:48,89701869d043c35c,-48,1,17.45610,78.41752
2026-02-13 21:58:50,c5a59d055f02a72f,-91,1,17.45610,78.41752
2026-02-13 21:58:54,12debd7f0b02e2d0,-97,1,17.45610,78.41752
2026-02-13 21:58:58,89701869d043c35c,-48,1,17.45611,78.41750
2026-02-13 21:59:00,c5a59d055f02a72f,-89,1,17.45611,78.41750
2026-02-13 21:59:05,c5a59d055f02a72f,-94,1,17.45610,78.41751
2026-02-13 21:59:05,d9b2fbc49f93bf04,-92,1,17.45609,78.41752
2026-02-13 21:59:18,12debd7f0b02e2d0,-94,1,17.45608,78.41750
2026-02-13 21:59:19,d9b2fbc49f93bf04,-92,1,17.45610,78.41748
2026-02-13 21:59:27,c5a59d055f02a72f,-89,1,17.45611,78.41747
2026-02-13 21:59:30,d9b2fbc49f93bf04,-91,1,17.45611,78.41749
